Date,Open,High,Low,Close,Source
1/15/2020,"3,282.27","3,298.66","3,280.69","3,289.29",
1/16/2020,"3,302.97","3,317.11","3,302.82","3,316.81",
1/17/2020,"3,323.66","3,329.88","3,318.86","3,329.62",
1/21/2020,"3,321.03","3,329.79","3,316.61","3,320.79",
1/22/2020,"3,330.02","3,337.77","3,320.04","3,321.75",
1/23/2020,"3,315.77","3,326.88","3,301.87","3,325.54",
1/24/2020,"3,333.10","3,333.18","3,281.53","3,295.47",
1/27/2020,"3,247.16","3,258.85","3,234.50","3,243.63",
1/28/2020,"3,255.35","3,285.78","3,253.22","3,276.24",
1/29/2020,"3,289.46","3,293.47","3,271.89","3,273.40",
1/30/2020,"3,256.45","3,285.91","3,242.80","3,283.66",
1/31/2020,"3,282.33","3,282.33","3,214.68","3,225.52",
2/3/2020,"3,235.66","3,268.44","3,235.66","3,248.92",
2/4/2020,"3,280.61","3,306.92","3,280.61","3,297.59",
2/5/2020,"3,324.91","3,337.58","3,313.75","3,334.69",
2/6/2020,"3,344.92","3,347.96","3,334.39","3,345.78",
2/7/2020,"3,335.54","3,341.42","3,322.12","3,327.71",
2/10/2020,"3,318.28","3,352.26","3,317.77","3,352.09",
2/11/2020,"3,365.87","3,375.63","3,352.72","3,357.75",
2/12/2020,"3,370.50","3,381.47","3,369.72","3,379.45",
2/13/2020,"3,365.90","3,385.09","3,360.52","3,373.94",
2/14/2020,"3,378.08","3,380.69","3,366.15","3,380.16",
2/18/2020,"3,369.04","3,375.01","3,355.61","3,370.29",
2/19/2020,"3,380.39","3,393.52","3,378.83","3,386.15",
2/20/2020,"3,380.45","3,389.15","3,341.02","3,373.23",
2/21/2020,"3,360.50","3,360.76","3,328.45","3,337.75",
2/24/2020,"3,257.61","3,259.81","3,214.65","3,225.89",
2/25/2020,"3,238.94","3,246.99","3,118.77","3,128.21",
2/26/2020,"3,139.90","3,182.51","3,108.99","3,116.39",
2/27/2020,"3,062.54","3,097.07","2,977.39","2,978.76",
2/28/2020,"2,916.90","2,959.72","2,855.84","2,954.22",
3/2/2020,"2,974.28","3,090.96","2,945.19","3,090.23",
3/3/2020,"3,096.46","3,136.72","2,976.63","3,003.37",
3/4/2020,"3,045.75","3,130.97","3,034.38","3,130.12",
3/5/2020,"3,075.70","3,083.04","2,999.83","3,023.94",
3/6/2020,"2,954.20","2,985.93","2,901.54","2,972.37",
3/9/2020,"2,863.89","2,863.89","2,734.43","2,746.56",
3/10/2020,"2,813.48","2,882.59","2,734.00","2,882.23",
3/11/2020,"2,825.60","2,825.60","2,707.22","2,741.38",
3/12/2020,"2,630.86","2,660.95","2,478.86","2,480.64",
3/13/2020,"2,569.99","2,711.33","2,492.37","2,711.02",
3/16/2020,"2,508.59","2,562.98","2,380.94","2,386.13",
3/17/2020,"2,425.66","2,553.93","2,367.04","2,529.19",
3/18/2020,"2,436.50","2,453.57","2,280.52","2,398.10",
3/19/2020,"2,393.48","2,466.97","2,319.78","2,409.39",
3/20/2020,"2,431.94","2,453.01","2,295.56","2,304.92",
3/23/2020,"2,290.71","2,300.73","2,191.86","2,237.40",
3/24/2020,"2,344.44","2,449.71","2,344.44","2,447.33",
3/25/2020,"2,457.77","2,571.42","2,407.53","2,475.56",
3/26/2020,"2,501.29","2,637.01","2,500.72","2,630.07",
3/27/2020,"2,555.87","2,615.91","2,520.02","2,541.47",
3/30/2020,"2,558.98","2,631.80","2,545.28","2,626.65",
3/31/2020,"2,614.69","2,641.39","2,571.15","2,584.59",
4/1/2020,"2,498.08","2,522.75","2,447.49","2,470.50",
4/2/2020,"2,458.54","2,533.22","2,455.79","2,526.90",
4/3/2020,"2,514.92","2,538.18","2,459.96","2,488.65",
4/6/2020,"2,578.28","2,676.85","2,574.57","2,663.68",
4/7/2020,"2,738.65","2,756.89","2,657.67","2,659.41",
4/8/2020,"2,685.00","2,760.75","2,663.30","2,749.98",
4/9/2020,"2,776.99","2,818.57","2,762.36","2,789.82",
4/13/2020,"2,782.46","2,782.46","2,721.17","2,761.63",
4/14/2020,"2,805.10","2,851.85","2,805.10","2,846.06",
4/15/2020,"2,795.64","2,801.88","2,761.54","2,783.36",
4/16/2020,"2,799.34","2,806.51","2,764.32","2,799.55",
4/17/2020,"2,842.43","2,879.22","2,830.88","2,874.56",
4/20/2020,"2,845.62","2,868.98","2,820.43","2,823.16",
4/21/2020,"2,784.81","2,785.54","2,727.10","2,736.56",
4/22/2020,"2,787.89","2,815.10","2,775.95","2,799.31",
4/23/2020,"2,810.42","2,844.90","2,794.26","2,797.80",
4/24/2020,"2,812.64","2,842.71","2,791.76","2,836.74",
4/27/2020,"2,854.65","2,887.72","2,852.89","2,878.48",
4/28/2020,"2,909.96","2,921.15","2,860.71","2,863.39",
4/29/2020,"2,918.46","2,954.86","2,912.16","2,939.51",
4/30/2020,"2,930.91","2,930.91","2,892.47","2,912.43",
5/1/2020,"2,869.09","2,869.09","2,821.61","2,830.71",
5/4/2020,"2,815.01","2,844.24","2,797.85","2,842.74",
5/5/2020,"2,868.88","2,898.23","2,863.55","2,868.44",
5/6/2020,"2,883.14","2,891.11","2,847.65","2,848.42",
5/7/2020,"2,878.26","2,901.92","2,876.48","2,881.19",
5/8/2020,"2,908.83","2,932.16","2,902.88","2,929.80",
5/11/2020,"2,915.46","2,944.25","2,903.44","2,930.32",
5/12/2020,"2,939.50","2,945.82","2,869.59","2,870.12",
5/13/2020,"2,865.86","2,874.14","2,793.15","2,820.00",
5/14/2020,"2,794.54","2,852.80","2,766.64","2,852.50",
5/15/2020,"2,829.95","2,865.01","2,816.78","2,863.70",
5/18/2020,"2,913.86","2,968.09","2,913.86","2,953.91",
5/19/2020,"2,948.59","2,964.21","2,922.35","2,922.94",
5/20/2020,"2,953.63","2,980.29","2,953.63","2,971.61",
5/21/2020,"2,969.95","2,978.50","2,938.57","2,948.51",
5/22/2020,"2,948.05","2,956.76","2,933.59","2,955.45",
5/26/2020,"3,004.08","3,021.72","2,988.17","2,991.77",
5/27/2020,"3,015.65","3,036.25","2,969.75","3,036.13",
5/28/2020,"3,046.61","3,068.67","3,023.40","3,029.73",
5/29/2020,"3,025.17","3,049.17","2,998.61","3,044.31",
6/1/2020,"3,038.78","3,062.18","3,031.54","3,055.73",
6/2/2020,"3,064.78","3,081.07","3,051.64","3,080.82",
6/3/2020,"3,098.90","3,130.94","3,098.90","3,122.87",
6/4/2020,"3,111.56","3,128.91","3,090.41","3,112.35",
6/5/2020,"3,163.84","3,211.72","3,163.84","3,193.93",
6/8/2020,"3,199.92","3,233.13","3,196.00","3,232.39",
6/9/2020,"3,213.32","3,222.71","3,193.11","3,207.18",
6/10/2020,"3,213.42","3,223.27","3,181.49","3,190.14",
6/11/2020,"3,123.53","3,123.53","2,999.49","3,002.10",
6/12/2020,"3,071.04","3,088.42","2,984.47","3,041.31",
6/15/2020,"2,993.76","3,079.76","2,965.66","3,066.59",
6/16/2020,"3,131.00","3,153.45","3,076.06","3,124.74",
6/17/2020,"3,136.13","3,141.16","3,108.03","3,113.49",
6/18/2020,"3,101.64","3,120.00","3,093.51","3,115.34",
6/19/2020,"3,140.29","3,155.53","3,083.11","3,097.74",
6/22/2020,"3,094.42","3,120.92","3,079.39","3,117.86",
6/23/2020,"3,138.70","3,154.90","3,127.12","3,131.29",
6/24/2020,"3,114.40","3,115.01","3,032.13","3,050.33",
6/25/2020,"3,046.60","3,086.25","3,024.01","3,083.76",
6/26/2020,"3,073.20","3,073.73","3,004.63","3,009.05",
6/29/2020,"3,018.59","3,053.89","2,999.74","3,053.24",
6/30/2020,"3,050.20","3,111.51","3,047.83","3,100.29",
7/1/2020,"3,105.92","3,128.44","3,101.17","3,115.86",
7/2/2020,"3,143.64","3,165.81","3,124.52","3,130.01",
7/6/2020,"3,155.29","3,182.59","3,155.29","3,179.72",
7/7/2020,"3,166.44","3,184.15","3,142.93","3,145.32",
7/8/2020,"3,153.07","3,171.80","3,136.53","3,169.94",
7/9/2020,"3,176.17","3,179.78","3,115.70","3,152.05",
7/10/2020,"3,152.47","3,186.82","3,136.22","3,185.04",
7/13/2020,"3,205.08","3,235.32","3,149.43","3,155.22",
7/14/2020,"3,141.11","3,200.95","3,127.66","3,197.52",
7/15/2020,"3,225.98","3,238.28","3,200.76","3,226.56",
7/16/2020,"3,208.36","3,220.39","3,198.59","3,215.57",
7/17/2020,"3,224.21","3,233.52","3,205.65","3,224.73",
7/20/2020,"3,224.29","3,258.61","3,215.16","3,251.84",
7/21/2020,"3,268.52","3,277.29","3,247.77","3,257.30",
7/22/2020,"3,254.86","3,279.32","3,253.10","3,276.02",
7/23/2020,"3,271.64","3,279.99","3,222.66","3,235.66",
7/24/2020,"3,218.58","3,227.26","3,200.05","3,215.63",
7/27/2020,"3,219.84","3,241.43","3,214.25","3,239.41",
7/28/2020,"3,234.27","3,243.72","3,216.17","3,218.44",
7/29/2020,"3,227.22","3,264.74","3,227.22","3,258.44",
7/30/2020,"3,231.76","3,250.92","3,204.13","3,246.22",
7/31/2020,"3,270.45","3,272.17","3,220.26","3,271.12",
8/3/2020,"3,288.26","3,302.73","3,284.53","3,294.61",
8/4/2020,"3,289.92","3,306.84","3,286.37","3,306.51",
8/5/2020,"3,317.37","3,330.77","3,317.37","3,327.77",
8/6/2020,"3,323.17","3,351.03","3,318.14","3,349.16",
8/7/2020,"3,340.05","3,352.54","3,328.72","3,351.28",
8/10/2020,"3,356.04","3,363.29","3,335.44","3,360.47",
8/11/2020,"3,370.34","3,381.01","3,326.44","3,333.69",
8/12/2020,"3,355.46","3,387.89","3,355.46","3,380.35",
8/13/2020,"3,372.95","3,387.24","3,363.35","3,373.43",
8/14/2020,"3,368.66","3,378.51","3,361.64","3,372.85",
8/17/2020,"3,380.86","3,387.59","3,379.22","3,381.99",
8/18/2020,"3,387.04","3,395.06","3,370.15","3,389.78",
8/19/2020,"3,392.51","3,399.54","3,369.66","3,374.85",
8/20/2020,"3,360.48","3,390.80","3,354.69","3,385.51",
8/21/2020,"3,386.01","3,399.96","3,379.31","3,397.16",
8/24/2020,"3,418.09","3,432.09","3,413.13","3,431.28",
8/25/2020,"3,435.95","3,444.21","3,425.84","3,443.62",
8/26/2020,"3,449.97","3,481.07","3,444.15","3,478.73",
8/27/2020,"3,485.14","3,501.38","3,468.35","3,484.55",
8/28/2020,"3,494.69","3,509.23","3,484.32","3,508.01",
8/31/2020,"3,509.73","3,514.77","3,493.25","3,500.31",
9/1/2020,"3,507.44","3,528.03","3,494.60","3,526.65",
9/2/2020,"3,543.76","3,588.11","3,535.23","3,580.84",
9/3/2020,"3,564.74","3,564.85","3,427.41","3,455.06",
9/4/2020,"3,453.60","3,479.15","3,349.63","3,426.96",
9/8/2020,"3,371.88","3,379.97","3,329.27","3,331.84",
9/9/2020,"3,369.82","3,424.77","3,366.84","3,398.96",
9/10/2020,"3,412.56","3,425.55","3,329.25","3,339.19",
9/11/2020,"3,352.70","3,368.95","3,310.47","3,340.97",
9/14/2020,"3,363.56","3,402.93","3,363.56","3,383.54",
9/15/2020,"3,407.73","3,419.48","3,389.25","3,401.20",
9/16/2020,"3,411.23","3,428.92","3,384.45","3,385.49",
9/17/2020,"3,346.86","3,375.17","3,328.82","3,357.01",
9/18/2020,"3,357.38","3,362.27","3,292.40","3,319.47",
9/21/2020,"3,285.57","3,285.57","3,229.10","3,281.06",
9/22/2020,"3,295.75","3,320.31","3,270.95","3,315.57",
9/23/2020,"3,320.11","3,323.35","3,232.57","3,236.92",
9/24/2020,"3,226.14","3,278.70","3,209.45","3,246.59",
9/25/2020,"3,236.66","3,306.88","3,228.44","3,298.46",
9/28/2020,"3,333.90","3,360.74","3,332.91","3,351.60",
9/29/2020,"3,350.92","3,357.92","3,327.54","3,335.47",
9/30/2020,"3,341.21","3,393.56","3,340.47","3,363.00",
10/1/2020,"3,385.87","3,397.18","3,361.39","3,380.80",
10/2/2020,"3,338.94","3,369.10","3,323.69","3,348.44",
10/5/2020,"3,367.27","3,409.57","3,367.27","3,408.63",
10/6/2020,"3,408.74","3,431.56","3,354.54","3,360.95",
10/7/2020,"3,384.56","3,426.26","3,384.56","3,419.45",
10/8/2020,"3,434.28","3,447.28","3,428.15","3,446.83",
10/9/2020,"3,459.67","3,482.34","3,458.07","3,477.13",
10/12/2020,"3,500.02","3,549.85","3,499.61","3,534.22",
10/13/2020,"3,534.01","3,534.01","3,500.86","3,511.93",
10/14/2020,"3,515.47","3,527.94","3,480.55","3,488.67",
10/15/2020,"3,453.72","3,489.08","3,440.89","3,483.34",
10/16/2020,"3,493.50","3,515.76","3,480.45","3,483.81",
10/19/2020,"3,493.66","3,502.42","3,419.93","3,426.92",
10/20/2020,"3,439.38","3,476.93","3,435.65","3,443.12",
10/21/2020,"3,439.91","3,464.86","3,433.06","3,435.56",
10/22/2020,"3,438.50","3,460.53","3,415.34","3,453.49",
10/23/2020,"3,464.90","3,466.46","3,440.45","3,465.39",
10/26/2020,"3,441.42","3,441.42","3,364.86","3,400.97",
10/27/2020,"3,403.15","3,409.51","3,388.71","3,390.68",
10/28/2020,"3,342.48","3,342.48","3,268.89","3,271.03",
10/29/2020,"3,277.17","3,341.05","3,259.82","3,310.11",
10/30/2020,"3,293.59","3,304.93","3,233.94","3,269.96",
11/2/2020,"3,296.20","3,330.14","3,279.74","3,310.24",
11/3/2020,"3,336.25","3,389.49","3,336.25","3,369.16",
11/4/2020,"3,406.46","3,486.25","3,405.17","3,443.44",
11/5/2020,"3,485.74","3,529.05","3,485.74","3,510.45",
11/6/2020,"3,508.34","3,521.58","3,484.34","3,509.44",
11/9/2020,"3,583.04","3,645.99","3,547.48","3,550.50",
11/10/2020,"3,543.26","3,557.22","3,511.91","3,545.53",
11/11/2020,"3,563.22","3,581.16","3,557.00","3,572.66",
11/12/2020,"3,562.67","3,569.02","3,518.58","3,537.01",
11/13/2020,"3,552.57","3,593.66","3,552.57","3,585.15",
11/16/2020,"3,600.16","3,628.51","3,600.16","3,626.91",
11/17/2020,"3,610.31","3,623.11","3,588.68","3,609.53",
11/18/2020,"3,612.09","3,619.09","3,567.33","3,567.79",
11/19/2020,"3,559.41","3,585.22","3,543.84","3,581.87",
11/20/2020,"3,579.31","3,581.23","3,556.85","3,557.54",
11/23/2020,"3,566.82","3,589.81","3,552.77","3,577.59",
11/24/2020,"3,594.52","3,642.31","3,594.52","3,635.41",
11/25/2020,"3,635.50","3,635.50","3,617.76","3,629.65",
11/27/2020,"3,638.55","3,644.31","3,629.33","3,638.35",
11/30/2020,"3,634.18","3,634.18","3,594.39","3,621.63",
12/1/2020,"3,645.87","3,678.45","3,645.87","3,662.45",
12/2/2020,"3,653.78","3,670.96","3,644.84","3,669.01",
12/3/2020,"3,668.28","3,682.73","3,657.17","3,666.72",
12/4/2020,"3,670.94","3,699.20","3,670.94","3,699.12",
12/7/2020,"3,694.73","3,697.41","3,678.88","3,691.96",
12/8/2020,"3,683.05","3,708.45","3,678.83","3,702.25",
12/9/2020,"3,705.98","3,712.39","3,660.54","3,672.82",
12/10/2020,"3,659.13","3,678.49","3,645.18","3,668.10",
12/11/2020,"3,656.08","3,665.91","3,633.40","3,663.46",
12/14/2020,"3,675.27","3,697.61","3,645.84","3,647.49",
12/15/2020,"3,666.41","3,695.29","3,659.62","3,694.62",
12/16/2020,"3,696.25","3,711.27","3,688.57","3,701.17",
12/17/2020,"3,713.65","3,725.12","3,710.87","3,722.48",
12/18/2020,"3,722.39","3,726.70","3,685.84","3,709.41",
12/21/2020,"3,684.28","3,702.90","3,636.48","3,694.92",
12/22/2020,"3,698.08","3,698.26","3,676.16","3,687.26",
12/23/2020,"3,693.42","3,711.24","3,689.28","3,690.01",
12/24/2020,"3,694.03","3,703.82","3,689.32","3,703.06",
12/28/2020,"3,723.03","3,740.51","3,723.03","3,735.36",
12/29/2020,"3,750.01","3,756.12","3,723.31","3,727.04",
12/30/2020,"3,736.19","3,744.63","3,730.21","3,732.04",
12/31/2020,"3,733.27","3,760.20","3,726.88","3,756.07",
1/4/2021,"3,764.61","3,769.99","3,662.71","3,700.65",
1/5/2021,"3,698.02","3,737.83","3,695.07","3,726.86",
1/6/2021,"3,712.20","3,783.04","3,705.34","3,748.14",
1/7/2021,"3,764.71","3,811.55","3,764.71","3,803.79",
1/8/2021,"3,815.05","3,826.69","3,783.60","3,824.68",
1/11/2021,"3,803.14","3,817.86","3,789.02","3,799.61",
1/12/2021,"3,801.62","3,810.78","3,776.51","3,801.19",
1/13/2021,"3,802.23","3,820.96","3,791.50","3,809.84",
1/14/2021,"3,814.98","3,823.60","3,792.86","3,795.54",
1/15/2021,"3,788.73","3,788.73","3,749.62","3,768.25",
1/19/2021,"3,781.88","3,804.53","3,780.37","3,798.91",
1/20/2021,"3,816.22","3,859.75","3,816.22","3,851.85",
1/21/2021,"3,857.46","3,861.45","3,845.05","3,853.07",
1/22/2021,"3,844.24","3,852.31","3,830.41","3,841.47",
1/25/2021,"3,851.68","3,859.23","3,797.16","3,855.36",
1/26/2021,"3,862.96","3,870.90","3,847.78","3,849.62",
1/27/2021,"3,836.83","3,836.83","3,732.48","3,750.77",
1/28/2021,"3,755.75","3,830.50","3,755.75","3,787.38",
1/29/2021,"3,778.05","3,778.05","3,694.12","3,714.24",
2/1/2021,"3,731.17","3,784.32","3,725.62","3,773.86",
2/2/2021,"3,791.84","3,843.09","3,791.84","3,826.31",
2/3/2021,"3,840.27","3,847.51","3,816.68","3,830.17",
2/4/2021,"3,836.66","3,872.42","3,836.66","3,871.74",
2/5/2021,"3,878.30","3,894.56","3,874.93","3,886.83",
2/8/2021,"3,892.59","3,915.77","3,892.59","3,915.59",
2/9/2021,"3,910.49","3,918.35","3,902.64","3,911.23",
2/10/2021,"3,920.78","3,931.50","3,884.94","3,909.88",
2/11/2021,"3,916.40","3,925.99","3,890.39","3,916.38",
2/12/2021,"3,911.65","3,937.23","3,905.78","3,934.83",
2/16/2021,"3,939.61","3,950.43","3,923.85","3,932.59",
2/17/2021,"3,918.50","3,933.61","3,900.43","3,931.33",
2/18/2021,"3,915.86","3,921.98","3,885.03","3,913.97",
2/19/2021,"3,921.16","3,930.41","3,903.07","3,906.71",
2/22/2021,"3,885.55","3,902.92","3,874.71","3,876.50",
2/23/2021,"3,857.07","3,895.98","3,805.59","3,881.37",
2/24/2021,"3,873.71","3,928.65","3,859.60","3,925.43",
2/25/2021,"3,915.80","3,925.02","3,814.04","3,829.34",
2/26/2021,"3,839.66","3,861.08","3,789.54","3,811.15",
3/1/2021,"3,842.51","3,914.50","3,842.51","3,901.82",
3/2/2021,"3,903.64","3,906.41","3,868.57","3,870.29",
3/3/2021,"3,863.99","3,874.47","3,818.86","3,819.72",
3/4/2021,"3,818.53","3,843.67","3,723.34","3,768.47",
3/5/2021,"3,793.58","3,851.69","3,730.19","3,841.94",
3/8/2021,"3,844.39","3,881.06","3,819.25","3,821.35",
3/9/2021,"3,851.93","3,903.76","3,851.93","3,875.44",
3/10/2021,"3,891.99","3,917.35","3,885.73","3,898.81",
3/11/2021,"3,915.54","3,960.27","3,915.54","3,939.34",
3/12/2021,"3,924.52","3,944.99","3,915.21","3,943.34",
3/15/2021,"3,942.96","3,970.08","3,923.54","3,968.94",
3/16/2021,"3,973.59","3,981.04","3,953.44","3,962.71",
3/17/2021,"3,949.57","3,983.87","3,935.74","3,974.12",
3/18/2021,"3,953.50","3,969.62","3,910.86","3,915.46",
3/19/2021,"3,913.14","3,930.12","3,886.75","3,913.10",
3/22/2021,"3,916.48","3,955.31","3,914.16","3,940.59",
3/23/2021,"3,937.60","3,949.13","3,901.57","3,910.52",
3/24/2021,"3,919.93","3,942.08","3,889.07","3,889.14",
3/25/2021,"3,879.34","3,919.54","3,853.50","3,909.52",
3/26/2021,"3,917.12","3,978.19","3,917.12","3,974.54",
3/29/2021,"3,969.31","3,981.83","3,943.25","3,971.09",
3/30/2021,"3,963.34","3,968.01","3,944.35","3,958.55",
3/31/2021,"3,967.25","3,994.41","3,966.98","3,972.89",
4/1/2021,"3,992.78","4,020.63","3,992.78","4,019.87",
4/5/2021,"4,034.44","4,083.42","4,034.44","4,077.91",
4/6/2021,"4,075.57","4,086.23","4,068.14","4,073.94",
4/7/2021,"4,074.29","4,083.13","4,068.31","4,079.95",
4/8/2021,"4,089.95","4,098.19","4,082.54","4,097.17",
4/9/2021,"4,096.11","4,129.48","4,095.51","4,128.80",
4/12/2021,"4,124.71","4,131.76","4,114.82","4,127.99",
4/13/2021,"4,130.10","4,148.00","4,124.43","4,141.59",
4/14/2021,"4,141.58","4,151.69","4,120.87","4,124.66",
4/15/2021,"4,139.76","4,173.49","4,139.76","4,170.42",
4/16/2021,"4,174.14","4,191.31","4,170.75","4,185.47",
4/19/2021,"4,179.80","4,180.81","4,150.47","4,163.26",
4/20/2021,"4,159.18","4,159.18","4,118.38","4,134.94",
4/21/2021,"4,128.42","4,175.02","4,126.35","4,173.42",
4/22/2021,"4,170.46","4,179.57","4,123.69","4,134.98",
4/23/2021,"4,138.78","4,194.17","4,138.78","4,180.17",
4/26/2021,"4,185.03","4,194.19","4,182.36","4,187.62",
4/27/2021,"4,188.25","4,193.35","4,176.22","4,186.72",
4/28/2021,"4,185.14","4,201.53","4,181.78","4,183.18",
4/29/2021,"4,206.14","4,218.78","4,176.81","4,211.47",
4/30/2021,"4,198.10","4,198.10","4,174.85","4,181.17",
5/3/2021,"4,191.98","4,209.39","4,188.03","4,192.66",
5/4/2021,"4,179.04","4,179.04","4,128.59","4,164.66",
5/5/2021,"4,177.06","4,187.72","4,160.94","4,167.59",
5/6/2021,"4,169.14","4,202.70","4,147.33","4,201.62",
5/7/2021,"4,210.34","4,238.04","4,201.64","4,232.60",
5/10/2021,"4,228.29","4,236.39","4,188.13","4,188.43",
5/11/2021,"4,150.34","4,162.04","4,111.53","4,152.10",
5/12/2021,"4,130.55","4,134.73","4,056.88","4,063.04",
5/13/2021,"4,074.99","4,131.58","4,074.99","4,112.50",
5/14/2021,"4,129.58","4,183.13","4,129.58","4,173.85",
5/17/2021,"4,169.92","4,171.92","4,142.69","4,163.29",
5/18/2021,"4,165.94","4,169.15","4,125.99","4,127.83",
5/19/2021,"4,098.45","4,116.93","4,061.41","4,115.68",
5/20/2021,"4,121.97","4,172.80","4,121.97","4,159.12",
5/21/2021,"4,168.61","4,188.72","4,151.72","4,155.86",
5/24/2021,"4,170.16","4,209.52","4,170.16","4,197.05",
5/25/2021,"4,205.94","4,213.42","4,182.52","4,188.13",
5/26/2021,"4,191.59","4,202.61","4,184.11","4,195.99",
5/27/2021,"4,201.94","4,213.38","4,197.78","4,200.88",
5/28/2021,"4,210.77","4,218.36","4,203.57","4,204.11",
6/1/2021,"4,216.52","4,234.12","4,197.59","4,202.04",
6/2/2021,"4,206.82","4,217.37","4,198.27","4,208.12",
6/3/2021,"4,191.43","4,204.39","4,167.93","4,192.85",
6/4/2021,"4,206.05","4,233.45","4,206.05","4,229.89",
6/7/2021,"4,229.34","4,232.34","4,215.66","4,226.52",
6/8/2021,"4,233.81","4,236.74","4,208.41","4,227.26",
6/9/2021,"4,232.99","4,237.09","4,218.74","4,219.55",
6/10/2021,"4,228.56","4,249.74","4,220.34","4,239.18",
6/11/2021,"4,242.90","4,248.38","4,232.25","4,247.44",
6/14/2021,"4,248.31","4,255.59","4,234.07","4,255.15",
6/15/2021,"4,255.28","4,257.16","4,238.35","4,246.59",
6/16/2021,"4,248.87","4,251.89","4,202.45","4,223.70",
6/17/2021,"4,220.37","4,232.29","4,196.05","4,221.86",
6/18/2021,"4,204.78","4,204.78","4,164.40","4,166.45",
6/21/2021,"4,173.40","4,226.24","4,173.40","4,224.79",
6/22/2021,"4,224.61","4,255.84","4,217.27","4,246.44",
6/23/2021,"4,249.27","4,256.60","4,241.43","4,241.84",
6/24/2021,"4,256.97","4,271.28","4,256.97","4,266.49",
6/25/2021,"4,274.45","4,286.12","4,271.16","4,280.70",
6/28/2021,"4,284.90","4,292.14","4,274.67","4,290.61",
6/29/2021,"4,293.21","4,300.52","4,287.04","4,291.80",
6/30/2021,"4,290.65","4,302.43","4,287.96","4,297.50",
7/1/2021,"4,300.73","4,320.66","4,300.73","4,319.94",
7/2/2021,"4,326.60","4,355.43","4,326.60","4,352.34",
7/6/2021,"4,356.46","4,356.46","4,314.37","4,343.54",
7/7/2021,"4,351.01","4,361.88","4,329.79","4,358.13",
7/8/2021,"4,321.07","4,330.88","4,289.37","4,320.82",
7/9/2021,"4,329.38","4,371.60","4,329.38","4,369.55",
7/12/2021,"4,372.41","4,386.68","4,364.03","4,384.63",
7/13/2021,"4,381.07","4,392.37","4,366.92","4,369.21",
7/14/2021,"4,380.11","4,393.68","4,362.36","4,374.30",
7/15/2021,"4,369.02","4,369.02","4,340.70","4,360.03",
7/16/2021,"4,367.43","4,375.09","4,322.53","4,327.16",
7/19/2021,"4,296.40","4,296.40","4,233.13","4,258.49",
7/20/2021,"4,265.11","4,336.84","4,262.05","4,323.06",
7/21/2021,"4,331.13","4,359.70","4,331.13","4,358.69",
7/22/2021,"4,361.27","4,369.87","4,350.06","4,367.48",
7/23/2021,"4,381.20","4,415.18","4,381.20","4,411.79",
7/26/2021,"4,409.58","4,422.73","4,405.45","4,422.30",
7/27/2021,"4,416.38","4,416.38","4,372.51","4,401.46",
7/28/2021,"4,402.95","4,415.47","4,387.01","4,400.64",
7/29/2021,"4,403.59","4,429.97","4,403.59","4,419.15",
7/30/2021,"4,395.12","4,412.25","4,389.65","4,395.26",
8/2/2021,"4,406.86","4,422.18","4,384.81","4,387.16",
8/3/2021,"4,392.74","4,423.79","4,373.00","4,423.15",
8/4/2021,"4,415.95","4,416.17","4,400.23","4,402.66",
8/5/2021,"4,408.86","4,429.76","4,408.86","4,429.10",
8/6/2021,"4,429.07","4,440.82","4,429.07","4,436.52",
8/9/2021,"4,437.77","4,439.39","4,424.74","4,432.35",
8/10/2021,"4,435.79","4,445.21","4,430.03","4,436.75",
8/11/2021,"4,442.18","4,449.44","4,436.42","4,447.70",
8/12/2021,"4,446.08","4,461.77","4,435.96","4,460.83",
8/13/2021,"4,464.84","4,468.37","4,460.82","4,468.00",
8/16/2021,"4,461.65","4,480.26","4,437.66","4,479.71",
8/17/2021,"4,462.12","4,462.12","4,417.83","4,448.08",
8/18/2021,"4,440.94","4,454.32","4,397.59","4,400.27",
8/19/2021,"4,382.44","4,418.61","4,367.73","4,405.80",
8/20/2021,"4,410.56","4,444.35","4,406.80","4,441.67",
8/23/2021,"4,450.29","4,489.88","4,450.29","4,479.53",
8/24/2021,"4,484.40","4,492.81","4,482.28","4,486.23",
8/25/2021,"4,490.45","4,501.71","4,485.66","4,496.19",
8/26/2021,"4,493.75","4,495.90","4,468.99","4,470.00",
8/27/2021,"4,474.10","4,513.33","4,474.10","4,509.37",
8/30/2021,"4,513.76","4,537.36","4,513.76","4,528.79",
8/31/2021,"4,529.75","4,531.39","4,515.80","4,522.68",
9/1/2021,"4,528.80","4,537.11","4,522.02","4,524.09",
9/2/2021,"4,534.48","4,545.85","4,524.66","4,536.95",
9/3/2021,"4,532.42","4,541.45","4,521.30","4,535.43",
9/7/2021,"4,535.38","4,535.38","4,513.00","4,520.03",
9/8/2021,"4,518.09","4,521.79","4,493.95","4,514.07",
9/9/2021,"4,513.02","4,529.90","4,492.07","4,493.28",
9/10/2021,"4,506.92","4,520.47","4,457.66","4,458.58",
9/13/2021,"4,474.81","4,492.99","4,445.70","4,468.73",
9/14/2021,"4,479.33","4,485.68","4,435.46","4,443.05",
9/15/2021,"4,447.49","4,486.87","4,438.37","4,480.70",
9/16/2021,"4,477.09","4,485.87","4,443.80","4,473.75",
9/17/2021,"4,469.74","4,471.52","4,427.76","4,432.99",
